,text,likes,retweets,city,sentiment_analysis,url
4364,Florian Gnägi reigns over Mt-Crosin - RJB https://t.co/I8yxjLuxje SignUp HiPeople https://t.co/j2qrzg2GA7,0,0,Schangnau,0.0,https://t.co/I8yxjLuxje
4365,"I met @GayF0x at #pridebulle 
I was so happy to meet you ☺️

#Pride2022   #pridebulle2022 #bulle2022 #prideCH https://t.co/89hAkHfs9a",4,1,Bulle,0.6948,https://t.co/89hAkHfs9a
4366,photo of a shark lifting weights at the gym https://t.co/uMhsKqyvb6 https://t.co/roddyEfpRB https://t.co/bYsEQSJ037,3,0,Zurich,0.0,https://t.co/uMhsKqyvb6
4367,"#triumph #scrambler #1200 🥵 @ Miles, Switzerland https://t.co/4B8kFdFG3L",0,0,Meilen,0.0,https://t.co/4B8kFdFG3L
4368,A tyreek Hill jersey will be purchased at the start of the school year #FinsUp #NFLTwitter,1,0,Lausanne,0.0,
4369,"@Andrii_DrD I'm still on the move, since the organs are still okay",8,0,Zurich,0.2263,
4370,"@ moonlight_01120 @ misso2597 Do you draw conclusions from a single data point?
Why don't you say ""One Fergana boy I know""? :)",0,0,Basel,0.5204,
4371,Use for @fwroot https://t.co/s9aP5ygTlN,4,0,Root,0.0,https://t.co/s9aP5ygTlN
4372,@Brexit_Mistake @DavidHenigUK Well that’s a pretty good description of Raab et al,3,0,Spiez,0.802,
4373,IEM Cologne is going to be sensational.,1481,22,Gampelen,0.0,
4374,photo of a corgi lifting weights at the gym https://t.co/3luXwVdAOq https://t.co/h1wbBGFxxV,3,0,Zurich,0.0,https://t.co/3luXwVdAOq
4375,#BACCARA (Boogie Woogie) #extended at Center Sportif De Rouelbeau https://t.co/PBHKk2ftlV,0,0,Meinier,0.0,https://t.co/PBHKk2ftlV
4376,"I rearrange chaotic thoughts.

#USA #NYC #Philadelphia #WashingtonDC https://t.co/KMvvjme64X",9,0,Losone,-0.4939,https://t.co/KMvvjme64X
4377,"On the train, the guy offered to subscribe to his Instagram. Why am I talking? He says, they say, coffee, acquaintance, everything. I ask is this a date? He's like yes, date. I show the ring on my finger, the guy smiled and moved.

And the old lady is still on the move 😏",205,0,Zurich,0.8426,
4378,@swissmex71 @roba1369 Cool😀🙋,1,0,Winterthur,0.0,
4379,"@ afrodite1969 @LaStampa I was hoping for a:
No Giorgio, he is a fake ...
Unfortunately it is the sad reality 😢",0,0,Zug,-0.7906,
4380,@swissmex71 @roba1369 Next year Alexandra with two at the Albani 🎢🎡,2,0,Winterthur,0.0,
4381,@SwissTeslaphile *faster,1,0,Zurich,0.0,
4382,"@SwissTeslaphile Oh nice, is it fast with pressure? I only have a normal steamer and I always do 20 minutes at 100 degrees.",0,0,Zurich,0.1531,
4383,"Get your ticket!

https://t.co/P7NKKutq75

@FEVER1",2,0,Fehraltorf,0.0,https://t.co/P7NKKutq75
4384,Clear skies at 24.48 ° C,0,0,Basel-City,0.3818,
4385,photo of a chinchilla lifting weights at the gym https://t.co/fMJY6mv6cU https://t.co/MaaMkKfX7J,11,0,Zurich,0.0,https://t.co/fMJY6mv6cU
4386,"@DonaldJTrumpJr Stop President #Biden from showering Ukraine with billions of dollars in taxes from US citizens! Ukrainians have more than enough military hardware! Stop now! ⛔
The United States needs more!! Security, schools, emigration etc.",0,0,Montreux,0.5042,
4387,@KyivIndependent 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/NeKcSsTRTb,0,0,Zurich,0.0,https://t.co/NeKcSsTRTb
4388,@punk6529 Come to Nordzee ☺️,0,0,Geneva,0.0,
4389,LSZH 261750Z 04006KT 010V070 9999 FEW056 29/15 Q1011 NOSIG,0,0,Kloten,0.0,
4390,@Philipp_Straehl Other countries - @SBBCargo @RailService have fewer options than OTHERS due to the topography and the number of inhabitants - 🇦🇹 e.g. is twice as big as the 🇨🇭 with just the same number of residents - but not innovative. We and 🇯🇵 are always at the top of the world when it comes to passenger transport.,0,0,Baar,-0.1553,
4391,Giovanna d'Arco - St. Gallen Festival 25.06.2022 https://t.co/OMuZ4YilXb via @arcimboldis #giovannadarco #giuseppeverdi #modestaspitrenas #barborahorákovájoly #marigonaqerkezi #giorgisturua #giuseppealtomare #jerzybutryn #riccardobotta #stgallerfestspiele @TheaterStGallen,2,0,Zurich,0.4939,https://t.co/OMuZ4YilXb
4392,@glashona @PureDestiny Se toti poor venda venda je: /,0,0,Zurich,-0.4767,
4393,I’m sure the Russian army does have a portly general or two and one of them may be called Pavel but… 🤷‍♂️,2,1,Geneva,0.3182,
4394,"This has been going around the British tabloids and I can’t actually figure out who “General Pavel” is — Pavel is a first name, it’s like saying the US army has turned to a guy named General John, but Google is only turning up pieces from the Daily Mail and the Sun https://t.co/GkjdQ2KqGb",6,1,Geneva,0.1901,https://t.co/GkjdQ2KqGb
4395,Do you understand now because Italy was specifically chosen to carry out criminal tests? https://t.co/XAvVVTEFed,4,1,Zug,-0.5267,https://t.co/XAvVVTEFed
4396,The Rhine!!! https://t.co/gltnIZWCR5,0,0,Mittlere Rheinbrücke,0.0,https://t.co/gltnIZWCR5
4397,"I'm living in one of the most beautiful dreams I've ever had and I don't want to wake up, even the air smells delicious...",6,0,Sierre,0.7875,
4398,@kenkelly1 @BNNBreaking It’s controlled by the SecDef/President/civ government - who were elected.  Direct elections for Pentagon officials is a strange idea.,0,0,Basel,-0.2023,
4399,"#trekking #lugano #luganolake #ticino @ Lugano, Switzerland https://t.co/NWZamqkaB8",0,1,Lugano,0.0,https://t.co/NWZamqkaB8
4400,@Callmeflaca Comeeeee,0,0,Sierre,0.0,
4401,"@HenryTheGrape @Inverted888 @CyberKongz @DNPthree @Gridcraft Ty! I joined a bit too late in January and missed your project. So I’m a kind if newbie still. 
Thank you for mentioning me - I was scared☺️",1,0,Geneva,0.7827,
4402,@MUkelj @ Margu501 @vladaRS Kucan set it up.,18,1,Köniz,0.0,
4403,https://t.co/4qflbuST4O,1,0,Zurich,0.0,https://t.co/4qflbuST4O
4404,"Church, with bells a-ringing. https://t.co/r0KJxhkDyo",0,0,BVB Claraplatz,0.0,https://t.co/r0KJxhkDyo
4405,@ariaupdated @mmsmoa @bdam555 So happy to have you both with this session in our schedule. It was really amazing @mmsmoa,4,0,Strengelbach,0.8437,
4406,https://t.co/H0Qkb3kGeG https://t.co/yUuZBowtp1,2,0,Zurich,0.0,https://t.co/H0Qkb3kGeG
4407,Best place this time 🥺❤️ https://t.co/yixr8i9uW5,0,0,Cappuccino,0.6369,https://t.co/yixr8i9uW5
4408,@tsonchoganev Disappear idiot. Russian hoax.,0,0,Emmen,-0.743,
4409,@BewareMacduff @Karimjsmlchr DUMMY,0,0,Winterthur,0.0,
4410,photorealistic medieval painting of charlemagne playing video games in a royal court https://t.co/hwpb1xPpl3 https://t.co/qazVFwMKb4,6,0,Zurich,0.2023,https://t.co/hwpb1xPpl3
4411,photo of charlemagne playing electric guitar in a royal court https://t.co/q1DYBsmbkP https://t.co/UiQZIVjyA8,5,0,Zurich,0.2023,https://t.co/q1DYBsmbkP
4412,@PureDestiny Pa idi v pizdo kê je to.,2,0,Zurich,0.0,
4413,@Kowzer13 And so fdp you think c to play with Sky if I take a smurf,1,0,Colombier (NE),0.34,
4414,"@tera_son @ConnyRo_Bln You can go first, madame Legard!",0,0,Köniz,0.0,
4415,GOD BLUE THUNDER 1983 MOVIE https://t.co/D2HBAfdwhX,0,0,Winterthur,0.4278,https://t.co/D2HBAfdwhX
4416,@Mauhlerca Slow mix where you cook. If it squirts on your skin it can be fucking.,4,0,Zurich,0.0,
4417,The announcements are in German and English!!! https://t.co/IwDOPhRRSz,0,0,Tramhaltestelle Riehenring,0.0,https://t.co/IwDOPhRRSz
4418,"@HenryTheGrape @Inverted888 @CyberKongz @DNPthree @Gridcraft No way, it’s first time ever in this space I’m so much impressed-no lip service, ser.",3,0,Geneva,-0.296,
4419,"@LUHBOLSONARO And there was no WhatsApp, it was a phone call a month and a letter",2,0,Aesch (BL),-0.296,
4420,@eeliiiitaaa @ArgentoNormando O Naviglio Pavese a la tarde noche.,1,0,Basel,0.0,
4421,"@f_philippot You mean the 200 teubées who were bawling #Libertayyyy and donating to you, #Floflotte? 🤑 These same 'millions' who danced zumba on #Sheila, during the walks organized Saturday after Saturday by #putaclic Philippot...🤦🏿 ♀️😂",3,0,Geneva,0.0,
4422,@laskanico @twentyonepilots I wouldn't either. The concert was simply mega-worth all the hardships; Let's see if I can get a souvenir like this later 😃,1,0,Urdorf,0.3612,
4423,@nassyweazy @ohhshiny is the best of everything because maybe it is a bit ahead of and into patches already/customized with his fav @doodles ❤️,0,0,Geneva,0.802,
4424,It's going to be 8 pm and we're still at 30°C🥵,0,0,Zurich,0.0,
4425,"@ breki74 You're right, many things are no longer clear to me. Action - reaction!",1,0,Zurich,0.1759,
4426,"I take an evening jog by the Rhine, it's like therapy",4,0,Dietikon,0.3612,
4427,"@Sachsen searched for 30 seconds, found🤪",1,0,Berne,0.0,
4428,@Kimliks29 You're welcome.,1,0,Luterbach,0.4588,
4429,Beginning to be a full time job just trying to stay alive 😔,3637,315,Zurich,0.3818,
4430,GENEVA IS THE DEGLINGUE ❤️❤️❤️,1,0,Genève,0.0,
4431,@ArgentoNormando I was there and I liked it.,1,0,Basel,0.4215,
4432,"Guys, go vasectomy, I created https://t.co/3mSL8D3YGl",3,0,Berne,0.25,https://t.co/3mSL8D3YGl
4433,@hero_spectrum https://t.co/RwV7ucnwHx,1,0,Interlaken,0.0,https://t.co/RwV7ucnwHx
4434,"@Inverted888 @CyberKongz @HenryTheGrape @DNPthree @Gridcraft @DNPthree incorrect ser - 1,600 bundles!!",1,0,Geneva,0.0,
4435,@ArtByAlida @zeroday Vancouver,0,0,Interlaken,0.0,
4436,"what am i in time
Nor altogether;
One large moment
In the fragmented stream
…
Ahmet Hamdi Tanpınar https://t.co/4pJLESdcWS",1,0,Zurich,0.0,https://t.co/4pJLESdcWS
4437,"Um, OK. This place really is home to Big Pharma... https://t.co/egKYulXDYv",1,0,Tramhaltestelle Riehenring,0.4466,https://t.co/egKYulXDYv
4438,"@tadic_dr if the students are better than the professor, the professor did a good job 👏",5,0,Freienbach,0.7003,
4439,the game session was less than 3 h amd I am tired 😴 and sad 😢. it was exhausting but also fruitful? next game's looking great it was just a lot,5,0,Olten,0.4404,
4440,Mein Gott!! That's massive... just like West Ham https://t.co/4x4n7DSMbS,0,0,Halle 1,0.4738,https://t.co/4x4n7DSMbS
4441,"@laskanico @twentyonepilots Oh no, I've been lucky so far.",1,0,Urdorf,0.1531,
4442,The stupid West doesn't understand that. He is resistant to learning and hopes for miracles. https://t.co/5YzotJYRt5,2,1,Wädenswil,-0.1531,https://t.co/5YzotJYRt5
4443,@DeanCharlson @Barry300668 I did wave from the tower but maybe he wasn’t looking.,1,0,Egnach,0.0,
4444,@nchristakis @MoritzBuetzer Mathematical sandcastles for more Buddhist tranquility 😜,2,0,Dietikon,0.4728,
4445,https://t.co/I7xjAbPHHa https://t.co/WtI4jk5PgB,0,0,Berne,0.0,https://t.co/I7xjAbPHHa
4446,The things you see... https://t.co/lnWgydLPjP,0,0,Safi Coffee And Shop,0.0,https://t.co/lnWgydLPjP
4447,I would have pulled the mask off my aunt and spat in the face! https://t.co/6pDjAIT0uN,0,0,Wädenswil,0.0,https://t.co/6pDjAIT0uN
4448,The songs of my Black Sea from the voice of our brother Aydın ahhh @MimAydinApaydin https://t.co/FbZBVp7fpY,14,1,Gränichen,0.0,https://t.co/FbZBVp7fpY
4449,"@ breki74 Glih from the dryer. The Mongos use the dryer now that it’s outside 40 and the cotes are dry in an hour. Below is such a nice chill, but no, the mongo opens on the window sill that we’re all cooking now. Folk is a stupid and has too much cash. I have never wanted an ice age as much as these days.",2,0,Zurich,-0.7579,
4450,"Three borders, people. https://t.co/mG9oikoV68",0,0,Dorint An der Messe Basel,0.0,https://t.co/mG9oikoV68
4451,@alelore1210 A delight.,1,0,Basel,0.5994,
4452,@dietantefrieda I'm coming!,2,0,Hergiswil (NW),0.0,
4453,@JSBach06965360 Me neither. But apparently I had already blocked it. 🤣,1,0,Zurich,-0.2732,
4454,"@ Feldschloss1876
Hello Original Schlösschen, how am I supposed to be able to read this winning code. Already with previous bottles the same shit!!! https://t.co/tzF9zQ5EVL",0,0,Löhningen,0.5538,https://t.co/tzF9zQ5EVL
4455,@Voegizug Did you have capon?,2,0,Jonen,0.0,
4456,@Wankowanyooo I understand 🫡,1,0,Basel,0.0,
4457,@jarvinart @brunourIi @SuperRare @otherworld_xx @borispelcer @blueeidillllll🔥🤘,2,0,Schaffhausen,0.0,
4458,"Here it is clear and clean
Solar is more reliable
Nuclear power threatens Switzerland's security of supply

https://t.co/9lv792QGUe",1,2,Cossonay,0.6249,https://t.co/9lv792QGUe
4459,@Wankowanyooo Do you participate in the war remotely? 🤔,1,0,Basel,-0.5994,
4460,@JSBach06965360 Identity cleared. 🤣🤣,1,0,Zurich,0.1027,
4461,@Mory101 Where is it? https://t.co/WLqZltTSrA,0,0,Geneva,0.0,https://t.co/WLqZltTSrA
4462,"Just at the start of the holidays, in real life it couldn't have been better 💃🏽",1,0,Genthod,0.05,
4463,@leet_muffin @reinosoj2 Thank you so much for your support guys. 💞😻😻😘,2,0,Lausanne,0.6369,
4464,"@seymigram 😂 I only drink green tea😉
I am calm in nature, but when I get angry, I extinguish the cycle of the person who turns my nerve.",1,0,Luterbach,-0.5859,
4465,"@YildirimBircan @TheLastMohica15 @sedat_peker @cemkucuk55 Ahaaaa! Let go, it will be messy, from now on it will be a ball, a rifle 😮😮",5,1,Marly,-0.4199,
4466,"@tesiearsi Horrible where?
I hope you are kidding!
A wonderful photo
Real
Vera
Pure",0,0,Zug,0.5848,
4467,"@hpoeri @martinsteiger If the article is based on official publications, why not? The sources are open and parts of the article can be objectively falsified. If it were only opinions, quotes from third parties, then it would be different.",0,0,Bahnhof Langwiesen,0.0258,
4468,@bondi_nicole @BitteresLachen @Ren70782708 I'm sure 😉,4,0,Jonen,0.3182,
4469,@Inverted888 @CyberKongz @HenryTheGrape @DNPthree @Gridcraft Such a shame I’ve just discovered him!,4,0,Geneva,-0.5255,
4470,?🤔🤔🤔 https://t.co/2e03B53gBD,0,0,Zurich,0.0,https://t.co/2e03B53gBD
4471,@atribinu You won't believe me but right now I'm with my nephews at a concert at the Victoria Hall in Geneve...,0,0,Geneva,0.0,
4472,@ alessio_1973 Has anyone enjoyed the sea? ☺️,2,0,Bellinzona,0.5106,
4473,@GS__1991 @bitirdinbizitc @rezaletiyisey @Murat54Kartal @DagdelenVedat Hahahahha @robertodelabest looks familiar 😂,1,0,Dürnten,0.0,
4474,@Kimliks29 https://t.co/FLeOHiLVu1,1,0,Luterbach,0.0,https://t.co/FLeOHiLVu1
4475,With love from Paris. Makanaka Jesu! #eiffeltower https://t.co/oJa9QzinEV,28,0,Zurich,0.6696,https://t.co/oJa9QzinEV
4476,"@LaStampa The press printed another bullshit
But you newsagents compete to see who says the most bullshit?
You know it is true that not everyone lives in Sbrangiolo Ceppino or roccacannuccia",7,0,Zug,-0.7003,
4477,@BitteresLachen @Ren70782708 @bondi_nicole I think I heard that there are men who don't need Viagra.,2,0,Jonen,0.0,
4478,Closing time - I feel like it. Wish my TL still dignified hours ❗👋😘💨 https://t.co/ToQV0BqoDY,6,0,Baar,0.8126,https://t.co/ToQV0BqoDY
4479,"Samedan LSZS
Engadin Airport 18.02.2022
•
Full Video on #YOUTUBE
by #crosswind
•
#dcmmp #Embraer #Embraer505 #Phenom300 #padaviation #eaviation #mountains #aviation #instaaviation #snowyairport #EngadinAirport #lszs #samedanairport #planespotting #privatejet #Businessjet https://t.co/Xd1YoG1Kle",2,1,Switzerland,0.0,https://t.co/Xd1YoG1Kle
4480,My anti aging? - Prosecco on ice. https://t.co/N65OPxlrqx,1,0,Zurich,-0.3182,https://t.co/N65OPxlrqx
4481,@JSBach06965360 And now this comes when I click on @friedenstaube77. https://t.co/ckfD9wAyHd,1,0,Zurich,0.0,https://t.co/ckfD9wAyHd
4482,"It doesn’t matter how slowly you go.. keep going.. #greenday #mountains @ Grindelwald, Switzerland https://t.co/HfTFgpOAip",0,0,Grindelwald,0.0258,https://t.co/HfTFgpOAip
4483,@Kimliks29 Davidoff Cool Water 👌,1,0,Luterbach,0.3182,
4484,"45 days to beach vacation,
129 days until wellness vacation!
#anticipation ❤️",11,0,Eschenbach (SG),0.4926,
4485,@legends_uz_fc @DumiMthombeni @WTsvuura @Drunkards_FC @lyguyo @Zwitterfootbal @DoubleBlackFC @CTWDFC @FcKaribahawks @tsdieselpumps @metsbarmby @George_Sheta Hahahaha now don't you kiss it is important you lie kkkkkk!,1,0,Kloten,-0.2081,
4486,nah there's also Cdf that we can see that https://t.co/G6oHmwQghT,23,5,La Chaux-de-Fonds,-0.1027,https://t.co/G6oHmwQghT
4487,#Switzerland https://t.co/FEipeOweXg,0,0,Zug,0.0,https://t.co/FEipeOweXg
4488,First sunflower in the field is still a bit disoriented... https://t.co/1VREy21Iop,4,0,Feuerthalen,0.0,https://t.co/1VREy21Iop
4489,@Wankowanyooo Thank you ☺️ https://t.co/9HNAt9sDTd,3,0,Basel,0.3612,https://t.co/9HNAt9sDTd
4490,@mircocapelli Source? 😅,2,0,Geneva,0.0,
4491,@Hassandamnasaa htbs://t.k/mdfaqqsfjsgdar,1,0,Kloten,0.0,
4492,@jxcey01 @IeeSZN looks perfect imo,0,0,Aarau,0.5719,
4493,@hsndmn93 Let's hope 💛💙,1,0,Kloten,0.4404,
4494,@Istrianer Thx.,1,0,Zurich,0.3612,
4495,On days 726 of #BigWhiteBear’s #VigilForHumanity:  Preeti 🦧 has undertaken a specialist ambassadorial mission to the mice living in the castle of Stein Am Rhein. As usual he also audited the pet humans to make sure they were eating healthily. https://t.co/UWlxYneXeK,0,0,Kloten,0.3182,https://t.co/UWlxYneXeK
4496,"Istanbul no Pride,
🚔🚓🚔🚓🛃🛃🛃 https://t.co/xiYlnW8utn",0,0,Zurich,0.0516,https://t.co/xiYlnW8utn
4497,"Photo just posted @ Mendrisio, Switzerland https://t.co/4ZzbZJ2K63",1,1,Mendrisio,0.0,https://t.co/4ZzbZJ2K63
4498,"And where are Syria, Lebanon and Portugal?
Al-Marouki only saw Blado 😂 https://t.co/oIRRLoOL9d",1,0,Muttenz,0.0,https://t.co/oIRRLoOL9d
4499,"@flunkerstern @beimerin @nouripour This ""beimerin"" blocked me. I was surprised that he didn't respond to my tweets anymore. I can take the loss.",0,0,Zurich,-0.3612,
4500,"@elcazadorFB Sir, you mentioned this name all the way back in April or even March 👏",1,0,Kloten,0.0,
4501,@juergvollmer @lokshin @RailService Miš or mali miš; Diminutive (mišič) nonexistent because word is already reserved for «muscle».,1,0,Heinrichswil-Winistorf,0.0,
4502,@Wankowanyooo Please!,1,0,Basel,0.3802,
4503,"@elcazadorFB Could it be, it would be awesome. Good luck I hope",1,0,Kloten,0.9169,
4504,@AjansHaber1903 He says that someone named Özkan offered him to Beşiktaş.,1,0,Marly,0.0,
4505,@Wankowanyooo ☺️🤝,1,0,Basel,0.0,
4506,@petarmarj @lokshin ailRailService мышка,0,0,Thun,0.0,
4507,@Beniokumakardes @Armagan_caglaya You must be walking with your eyes closed.,0,0,Dällikon,0.0,
4508,"@TyeLaw2 @pureshkaroom @3152294815124z @apmassaro3 Initial expectation was that Russia would take over Kiev in a week. 
They failed and quickly  gave up to consolidate in Donbass

Now they will get stuck under Ukrainian attacks for years ... The Ukrainian war is going to be their Vietnam. Easy to get there, tougher to stay alive",0,0,Chêne-Bougeries,-0.7096,
4509,@elcazadorFB https://t.co/5r2tTe8JTL,2,0,Kloten,0.0,https://t.co/5r2tTe8JTL
4510,"Our #politicians should always reckon with the #Büetzer itself. 😏 #strike #inflation #Covid_19 #UkraineWar
https://t.co/lg9LIgiHA5 https://t.co/qxA0mEw6CK",6,3,Berne,0.0,https://t.co/lg9LIgiHA5
4511,Just posted a photo @ Zurich Airport https://t.co/0SiIELf2ZJ,0,0,Kloten,0.0,https://t.co/0SiIELf2ZJ
4512,@lokshin @RailService The Russian gets it. Harasov!,3,0,Utzenstorf,0.0,
4513,https://t.co/Rf4n00XVWZ,0,0,Kloten,0.0,https://t.co/Rf4n00XVWZ
4514,@DNPthree @CyberKongz @Gridcraft I’m in 🦻🦻,0,0,Geneva,0.0,
4515,"The ""wine capital"" of the Canton of Ticino is Mendrisio, at the foot of Monte Generoso.

Full article on the blog

#ticino #vino #collaboration @ Mendrisio, Switzerland https://t.co/4tqtgeYXDK",1,1,Mendrisio,0.0,https://t.co/4tqtgeYXDK
4516,@deDanivoBaar @FlySWISS 👍 and I haven't been flying since Corona 😎,1,0,Switzerland,0.0,
4517,"@dasinselkind Don't judge the state of affairs regarding muesli, Zürcher and Eszett spelling!",8,0,Mattstetten,0.0,
4518,"We cordially invite you on July 2, 2022 from 6:00 p.m. to 7:00 p.m. and on July 3. 2022 from 3:00 p.m. to 4:00 p.m. in the Albrechtsburg Meissen for the performance of the 1st part of my fantasy saga The Gates of Time through a student theater.
#theater #author life #leisure time #fantasy https://t.co/9ZRtahIFdN",2,1,Zurich,0.1531,https://t.co/9ZRtahIFdN
4519,"@Conly0301 @Giunando @gentedimare0 Eg.roomos of these months ca87j.
In the retirement home, has 4x4 Suzuki, police, missing report searched? Was in 3 days, 3, shopping groasg. See, a few days later, a fatal accident https://t.co/82MzUTjTifück for many andee.4x4 in a retirement home 🤔",0,0,Weggis,-0.8316,https://t.co/82MzUTjTifück
4520,@swissmex71 Thank you have a nice evening too 🌄🤗,1,0,Winterthur,0.6486,
4521,@ashoswai 😃😂,0,0,Jegenstorf,0.0,
4522,Niko site! https://t.co/wCU2VUQmsf,0,0,Plage de Versoix,0.0,https://t.co/wCU2VUQmsf
4523,"@Beniokumakardes @Armagan_caglaya There is no need to take the case to different channels. If you understand what I just wrote, you will better decide what I mean.",0,0,Dällikon,0.1779,
4524,What is 1 cereal? @RailService 🤬 https://t.co/9ImumZAC2e,13,0,Ittigen,0.0,https://t.co/9ImumZAC2e
4525,@elcazadorFB what do you say Reach https://t.co/V2ppKGFT9y,1,0,Kloten,0.0258,https://t.co/V2ppKGFT9y
4526,@fenerrmedya @fenerbahcesm,0,0,Kloten,0.0,
4527,"The art of viticulture in #Ticino
Visit (with tasting) to the Valsangiacomo Cellars in #Mendrisio

Full blog post

#wine #cantonticino #collaboration @ Mendrisio, Switzerland https://t.co/zviBOmRqU6",1,1,Mendrisio,0.0,https://t.co/zviBOmRqU6
4528,"@Daillettes Okay, I had that too and then I changed to the Ipad, I haven't touched my Wacom since...🙈",0,0,Niederglatt,0.2263,
4529,I wish you all a nice evening 🌄☀️🤗 https://t.co/uEqPWAX8vN,7,0,Winterthur,0.6705,https://t.co/uEqPWAX8vN
4530,@FFTVofficial @choria80 https://t.co/pUOEi69fnc,0,0,Kloten,0.0,https://t.co/pUOEi69fnc
4531,@SVPch I see the need for development most likely in the politics of the SVP!,10,0,Wattwil,0.0,
4532,@ImranRiazKhans Not yet! Pl share.,0,0,Winterthur,-0.2914,
4533,@LiamLong85 I’m in. Greetings from the beautiful country of Switzerland. https://t.co/ICBLakdALN,3,0,Waldhotel Unspunnen Interlaken,0.7717,https://t.co/ICBLakdALN
4534,@PerparimAvdili Absolut.,0,0,Uetikon am See,0.0,
4535,@Didi97879465 Good luck I hope bro by the way 19.07 💛💙,1,0,Kloten,0.8316,
4536,https://t.co/uCElVzMqkU,56,8,Interlaken,0.0,https://t.co/uCElVzMqkU
4537,"@BitteresLachen @bondi_nicole @dominikhaitz Before I have to do that, I'll let you believe it, I asked my neighbor how it works, only he's 78, somehow being alone is nice, can also save work 😆 It seemed like trouble too.",1,0,Reinach (AG),0.5859,
4538,@dw_espanol But I'm a minority.,0,0,Zurich,0.0,
4539,"#Anticipation #2 more sleeps @QueenWillRock #LiveinSwitzerland

https://t.co/OSwLyQoZUL",1,0,Winterthur,0.0,https://t.co/OSwLyQoZUL
4540,"https://t.co/Lxy9K7vWLP
#gianpierograni via Instagramstories
# düsseldorf #mitsubishihalle",3,0,Stabio,0.0,https://t.co/Lxy9K7vWLP
4541,@EricTheSea GM 🌞,1,0,Geneva,0.0,
4542,"@Didi97879465 @BVB EYVALLAH brother thank you. Greetings, regards 💛💙",0,0,Kloten,0.6486,
4543,"@Didi97879465 brother, did you have the opportunity to follow and see the training etc at that time?",1,0,Kloten,0.4215,
4544,"I have a Life Order that does not disturb anyone. If we are in conflict with you, it means you are overstepping.",23,1,Luterbach,-0.0108,
4545,"https://t.co/heVvD7FEUV 
@GianGinoble via instagramstory 
#Duesseldorf  #mitsubishihalle",4,0,Stabio,0.0,https://t.co/heVvD7FEUV
4546,@SeymourDuncan 🤩🎸🤘✌️,1,0,Freienbach,0.0,
4547,"#newprofilepic 

pic by @matthieukcr https://t.co/U7R6XOsSMQ",1,0,Basel,0.0,https://t.co/U7R6XOsSMQ
4548,"Would you take a Seat in a @AlfaRomeoIT #giulia 🍀🖤
#bonninternational2022 #italian #automotive #alfaromeo #visuals #lightplay #hq #MotoGP https://t.co/pzW4ayQp0C",2,0,Lucerne,0.0,https://t.co/pzW4ayQp0C
4549,@itscatamour nobody surpasses us 👑,0,0,Lausanne,0.0,
4550,@Didi97879465 Brother Mehmet can you tell us about Emre Mor's @BVB season? #BVB invested but left it immediately as it was predicted that it could not make the expected output or deliver what was expected.,2,0,Kloten,0.0,
4551,"Zarubin said in Ashgabat President Putin will attend a summit of Caspian nations including the leaders of Azerbaijan, Kazakhstan, Iran and Turkmenistan,",0,0,Geneva,0.0,
4552,"@FischerThomasC @IKostenas @Martin_Baeumle @AndreaCaroniAR @anneapplebaum @kattascha @kamilkazani @TimothyDSnyder In Georgia, Moldova and the Baltic States, people know this only too well. And if - which is currently a very likely scenario - Biden's successor is called Trump, who would like to leave NATO, countries like Poland are also in the crosshairs.",1,0,Zurich,0.7783,
4553,@FischerThomasC @IKostenas @Martin_Baeumle @AndreaCaroniAR @anneapplebaum @kattascha @kamilkazani @TimothyDSnyder This is updated daily. But of course there is more to it than that. It's about taking western states - if possible after the breakup of the EU - by the leash. U to force as many parts of the ex-SU back under the thumb of Moscow. The Ukr is just an intermediate goal.,1,0,Zurich,0.0,
4554,@seymigram 😂 instagram came to language 😂,1,0,Luterbach,0.0,
4555,LSZH 261650Z 04007KT 360V080 9999 FEW056 29/15 Q1012 NOSIG,0,0,Kloten,0.0,
4556,😂😂 https://t.co/laqk78IDYm,0,0,Bolligen,0.0,https://t.co/laqk78IDYm
4557,Last of this season.... https://t.co/Xd8zFu9308,1,0,Obersiggenthal,0.0,https://t.co/Xd8zFu9308
4558,"@hubbub53 @Shakirali009 Thank you from the Black Sea 🌻

gt",0,0,Luterbach,0.5574,
4559,"@burhancanterzii I don't know where he came from, but he is a very decent person and a very good Galatasaray fan.",30,0,Villars-Sainte-Croix,0.8241,
4560,How much is that dog in the window? https://t.co/K4LYWGrSuZ,2,0,Zurich,0.0,https://t.co/K4LYWGrSuZ
4561,Maison ! https://t.co/4FMrDimcy2,3,0,Le Grand-Saconnex,0.0,https://t.co/4FMrDimcy2
4562,"@Spiritt347__ @advmijanulkabir @hubbub53 Thank you dear 🌻
gt",0,0,Luterbach,0.7351,
4563,"Here 👇-cheerful on and the main thing is discrimination in Switzerland, which has no legal basis in #scholzland. My greatest contempt is for Lufthansa as the parent company and for the saddened @FlySWISS! https://t.co/AYbq1P4SbJ",3,0,Switzerland,-0.6114,https://t.co/AYbq1P4SbJ
4564,Very interesting thread. Thank you. https://t.co/2DBhVmwfbA,1,0,Würenlos,0.6962,https://t.co/2DBhVmwfbA
4565,@ElliotStabler92 I wish you a speedy recovery.,1,0,Berne,0.4019,
